state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
ms,3200,JEFFERSON CO SCHOOL DIST,8-22,JEFFERSON CO HIGH,50.00%,,70.59%,Y,282,141
ms,3300,JEFFERSON DAVIS CO SCHOOL DIST,4-23,CARVER ELEMENTARY SCHOOL,46.91%,,61.93%,Y,388,182
ms,3300,JEFFERSON DAVIS CO SCHOOL DIST,12-9,J E JOHNSON ELEMENTARY,49.47%,,61.93%,Y,471,233
ms,3300,JEFFERSON DAVIS CO SCHOOL DIST,8-23,JDC HIGH SCHOOL,36.70%,,61.93%,Y,376,138
ms,3500,KEMPER CO SCHOOL DIST,16-12,KEMPER COUNTY HIGH SCHOOL,43.25%,,58.41%,Y,326,141
ms,3500,KEMPER CO SCHOOL DIST,5-0,KEMPER COUNTY LOWER ELEMENTARY,66.27%,,58.41%,Y,255,169
ms,3500,KEMPER CO SCHOOL DIST,14-2,KEMPER COUNTY MIDDLE SCHOOL,57.93%,,58.41%,Y,145,84
ms,3500,KEMPER CO SCHOOL DIST,13,KEMPER COUNTY UPPER ELEMENTARY,51.83%,,58.41%,Y,191,99
ms,3420,LAUREL SCHOOL DISTRICT,40-1,LAUREL HIGH SCHOOL,43.62%,,63.62%,Y,713,311
ms,3420,LAUREL SCHOOL DISTRICT,4-24,LAUREL MAGNET SCHOOL OF THE ARTS,27.67%,,63.62%,Y,300,83
ms,3420,LAUREL SCHOOL DISTRICT,6-5,LAUREL MIDDLE SCHOOL,54.53%,,63.62%,Y,563,307
ms,3420,LAUREL SCHOOL DISTRICT,14-3,LAUREL UPPER ELEMENTARY,60.86%,,63.62%,Y,373,227
ms,3420,LAUREL SCHOOL DISTRICT,20-8,MASON ELEMENTARY SCHOOL,57.81%,,63.62%,Y,365,211
ms,3420,LAUREL SCHOOL DISTRICT,24-5,OAK PARK ELEMENTARY SCHOOL,68.90%,,63.62%,Y,492,339
ms,4000,LEAKE CO SCHOOL DIST,2-0,LEAKE CENTRAL ELEMENTARY SCHOOL,37.77%,,59.39%,Y,895,338
